link,img,product,color,brand,greenable,discounted,disc_price,orig_price,collection,label,gender,product_category,category
/en/product/blouse-velours-cotelee-bronze-forte-forte-321095,https://static.smallable.com/1698832-648x648q80/.jpg,blouse velours cotelee,bronze,forte forte,0,0,375.0,375.0,fw,top,w,long sleeve blouses,top
/en/product/sacha-merino-wool-balaclava-camel-a-p-c-283725,https://static.smallable.com/1512728-648x648q80/.jpg,sacha merino wool balaclava,camel,a.p.c.,0,0,120.0,120.0,fw,accessories,w,hoods,jumper
/en/product/gaby-organic-cotton-jacket-taupe-brown-skall-studio-293297,https://static.smallable.com/1553858-648x648q80/.jpg,gaby organic cotton jacket,taupe brown,skall studio,1,0,625.0,625.0,fw,coat,w,trench coats,coat
/en/product/t-shirt-soft-lin-chocolate-deiji-studios-319984,https://static.smallable.com/1695811-648x648q80/.jpg,t-shirt soft lin,chocolate,deiji studios,0,0,101.0,101.0,fw,top,w,short sleeve t-shirts,top
/en/product/pantalon-soft-lin-chocolate-deiji-studios-319985,https://static.smallable.com/1695815-648x648q80/.jpg,pantalon soft lin,chocolate,deiji studios,0,0,105.0,105.0,fw,bottom,w,slouchy trousers,bottom
/en/product/iris-leather-bag-brown-anthology-282913,https://static.smallable.com/1513816-648x648q80/.jpg,iris leather bag,brown,anthology paris,1,0,315.0,315.0,fw,bags,w,handbags,bag
/en/product/cabas-small-bandouliere-cuir-froisse-black-vanessa-bruno-321025,https://static.smallable.com/1721268-648x648q80/.jpg,cabas small bandouliere cuir froisse,black,vanessa bruno,0,0,355.0,355.0,fw,bags,w,tote bags,bag
/en/product/jeremy-baseball-hat-black-anine-bing-300929,https://static.smallable.com/1603020-648x648q80/.jpg,jeremy baseball hat,black,anine bing,1,0,60.0,60.0,fw,accessories,w,caps,accessories
/en/product/recycled-wool-beret-black-ganni-293249,https://static.smallable.com/1546736-648x648q80/.jpg,recycled wool beret,black,ganni,1,0,65.0,65.0,fw,accessories,w,beanies,accessories
/en/product/baguette-knot-bag-black-ganni-293236,https://static.smallable.com/1551292-648x648q80/.jpg,baguette knot bag,black,ganni,1,0,275.0,275.0,fw,bags,w,handbags,bag
/en/product/string-waterproof-parka-black-rains-262837,https://static.smallable.com/1360952-648x648q80/.jpg,string waterproof parka,black,rains,0,0,120.0,120.0,fw,coat,w,raincoats,jewelry
/en/product/cardigan-degrade-mohair-beige-forte-forte-321111,https://static.smallable.com/1698846-648x648q80/.jpg,cardigan degrade mohair,beige,forte forte,0,0,695.0,695.0,fw,top,w,cardigans,jumper
/en/product/pull-madison-baby-alpaga-off-white-a-p-c-321978,https://static.smallable.com/1710472-648x648q80/.jpg,pull madison baby alpaga,off white,a.p.c.,0,0,260.0,260.0,fw,top,w,round neck jumpers,jumper
/en/product/chemise-imprimee-musa-coton-et-voile-de-soie-ivory-forte-forte-321108,https://static.smallable.com/1698844-648x648q80/.jpg,"chemise imprimee ""musa"" coton et voile de soie",ivory,forte forte,0,0,365.0,365.0,fw,top,w,long sleeve shirts,top
/en/product/recycled-wool-scarf-ecru-ganni-252682,https://static.smallable.com/1335064-648x648q80/.jpg,recycled wool scarf,ecru,ganni,1,0,125.0,125.0,fw,accessories,w,scarves,accessories
/en/product/shake-necklace-gold-5-octobre-322248,https://static.smallable.com/1701177-648x648q80/.jpg,shake necklace,gold,5 octobre,1,0,220.0,220.0,fw,jewelry,w,necklaces,jewelry
/en/product/cardigan-laine-squirrel-deiji-studios-319983,https://static.smallable.com/1695803-648x648q80/.jpg,cardigan laine,squirrel,deiji studios,1,0,285.0,285.0,fw,top,w,cardigans,jumper
/en/product/lupinus-earrings-green-marble-apres-ski-248454,https://static.smallable.com/1342106-648x648q80/.jpg,lupinus earrings,green marble,apres ski,0,0,75.0,75.0,fw,jewelry,w,earrings,jewelry
/en/product/foulard-coton-blue-green-soeur-321678,https://static.smallable.com/1721265-648x648q80/.jpg,foulard coton,blue green,soeur,0,0,50.0,50.0,fw,accessories,w,foulards,accessories
/en/product/chemise-moon-coton-bio-white-deiji-studios-319977,https://static.smallable.com/1695794-648x648q80/.jpg,chemise moon coton bio,white,deiji studios,1,0,125.0,125.0,fw,top,w,long sleeve shirts,top
/en/product/claude-le-vrai-3-0-waterproof-windbreaker-women-s-collection-k-way-227721,https://static.smallable.com/1257702-648x648q80/claude-le-vrai-30-waterproof-windbreaker-women-s-collection.jpg,claude le vrai 3.0 waterproof windbreaker - women's collection,none,k-way,0,0,99.0,99.0,fw,coat,w,jackets,coat
/en/product/chaussettes-bicolores-powder-pink-forte-forte-321113,https://static.smallable.com/1699933-648x648q80/.jpg,chaussettes bicolores,powder pink,forte forte,0,0,50.0,50.0,fw,accessories,w,socks,accessories
/en/product/sac-clutch-demi-lune-cuir-lisse-gold-a-p-c-321993,https://static.smallable.com/1710485-648x648q80/.jpg,sac clutch demi-lune cuir lisse,gold,a.p.c.,1,0,350.0,350.0,fw,bags,w,shoulder bags,bag
/en/product/pantalon-flare-velours-cotele-purple-forte-forte-321096,https://static.smallable.com/1698833-648x648q80/.jpg,pantalon flare velours cotele,purple,forte forte,0,0,375.0,375.0,fw,bottom,w,slouchy trousers,bottom
/en/product/bobi-bullhide-leather-crocodile-print-bag-honey-jerome-dreyfuss-258477,https://static.smallable.com/1351877-648x648q80/.jpg,bobi bullhide leather crocodile print bag,honey,jerome dreyfuss,0,0,730.0,730.0,fw,bags,w,shoulder bags,bag
/en/product/handy-backpack-pale-green-lefrik-277053,https://static.smallable.com/1477040-648x648q80/.jpg,handy backpack,pale green,lefrik,1,0,60.0,60.0,fw,bags,w,backpacks,bag
/en/product/pull-brode-le-grand-damier-laine-vierge-burgundy-forte-forte-321106,https://static.smallable.com/1698841-648x648q80/.jpg,"pull brode ""le grand damier"" laine vierge",burgundy,forte forte,0,0,695.0,695.0,fw,top,w,round neck jumpers,jumper
/en/product/recycled-leather-shoulder-bag-black-ganni-244558,https://static.smallable.com/1645552-648x648q80/.jpg,recycled leather shoulder bag,black,ganni,1,0,265.0,265.0,fw,bags,w,shoulder bags,bag
/en/product/eden-vpc-denim-cap-indigo-blue-a-p-c-252608,https://static.smallable.com/1686791-648x648q80/.jpg,eden vpc denim cap,indigo blue,a.p.c.,0,0,95.0,95.0,fw,accessories,w,caps,accessories
/en/product/pull-court-col-bateau-mohair-blue-forte-forte-321110,https://static.smallable.com/1698845-648x648q80/.jpg,pull court col bateau mohair,blue,forte forte,0,0,430.0,430.0,fw,top,w,round neck jumpers,jumper
/en/product/blend-socks-brown-thunders-love-287296,https://static.smallable.com/1477193-648x648q80/.jpg,blend socks,brown,thunders love,1,0,28.0,28.0,fw,accessories,w,socks,accessories
/en/product/casquette-heart-patch-natural-carhartt-321612,https://static.smallable.com/1720493-648x648q80/.jpg,casquette heart patch,natural,carhartt wip,0,0,59.0,59.0,fw,accessories,w,caps,accessories
/en/product/nautical-turn-old-port-socks-beige-thunders-love-287287,https://static.smallable.com/1527435-648x648q80/.jpg,nautical turn old port socks,beige,thunders love,1,0,25.0,25.0,fw,accessories,w,socks,accessories
/en/product/tote-bag-terrell-stripe-ecru-carhartt-321610,https://static.smallable.com/1720489-648x648q80/.jpg,tote bag terrell stripe,ecru,carhartt wip,0,0,69.0,69.0,fw,bags,w,tote bags,bag
/en/product/casquette-madison-aubergine-carhartt-321611,https://static.smallable.com/1720448-648x648q80/.jpg,casquette madison,aubergine,carhartt wip,0,0,39.0,39.0,fw,accessories,w,caps,accessories
/en/product/jogger-duster-forest-green-carhartt-321627,https://static.smallable.com/1720285-648x648q80/.jpg,jogger duster,forest green,carhartt wip,0,0,129.0,129.0,fw,bottom,w,jogging bottoms,bottom
/en/product/jean-large-nash-double-knee-denim-brut-carhartt-321616,https://static.smallable.com/1720272-648x648q80/.jpg,jean large nash double knee,denim brut,carhartt wip,0,0,119.0,119.0,fw,bottom,w,/,bottom
/en/product/veste-en-jean-nash-denim-brut-carhartt-321615,https://static.smallable.com/1720269-648x648q80/.jpg,veste en jean nash,denim brut,carhartt wip,0,0,169.0,169.0,fw,coat,w,jackets,bottom
/en/product/nautical-turn-oceanside-socks-green-thunders-love-287290,https://static.smallable.com/1477183-648x648q80/.jpg,nautical turn oceanside socks,green,thunders love,1,0,25.0,25.0,fw,accessories,w,socks,accessories
/en/product/casquette-liquid-script-navy-blue-carhartt-321613,https://static.smallable.com/1720496-648x648q80/.jpg,casquette liquid script,navy blue,carhartt wip,0,0,55.0,55.0,fw,accessories,w,caps,accessories
/en/product/veste-blazer-oversize-rain-camel-monica-cordera-322337,https://static.smallable.com/1686024-648x648q80/.jpg,veste blazer oversize rain,camel,cordera,0,0,769.0,769.0,fw,coat,w,jackets,coat
/en/product/gilet-manches-courtes-boutonne-brown-monica-cordera-322325,https://static.smallable.com/1685987-648x648q80/.jpg,gilet manches courtes boutonne,brown,cordera,1,0,199.0,199.0,fw,top,w,cardigans,jumper
/en/product/pull-manches-courtes-brown-monica-cordera-322329,https://static.smallable.com/1686000-648x648q80/.jpg,pull manches courtes,brown,cordera,1,0,199.0,199.0,fw,top,w,round neck jumpers,jumper
/en/product/pantalon-tailoring-masculin-brown-monica-cordera-322332,https://static.smallable.com/1685984-648x648q80/.jpg,pantalon tailoring masculin,brown,cordera,1,0,349.0,349.0,fw,bottom,w,straight leg trousers,jewelry
/en/product/pull-cable-black-monica-cordera-322328,https://static.smallable.com/1685996-648x648q80/.jpg,pull cable,black,cordera,1,0,279.0,279.0,fw,top,w,turtleneck jumpers,jumper
/en/product/pull-manches-courtes-black-monica-cordera-322330,https://static.smallable.com/1686004-648x648q80/.jpg,pull manches courtes,black,cordera,1,0,199.0,199.0,fw,top,w,round neck jumpers,jumper
/en/product/medium-nubuck-tote-bag-black-vanessa-bruno-231050,https://static.smallable.com/1302512-648x648q80/.jpg,medium nubuck tote bag,black,vanessa bruno,0,0,355.0,355.0,fw,bags,w,tote bags,bag
/en/product/pedal-pusher-jeans-charcoal-grey-closed-329254,https://static.smallable.com/1705344-648x648q80/.jpg,pedal pusher jeans,charcoal grey,closed,1,0,220.0,220.0,fw,bottom,w,straight,bottom
/en/product/scarf-light-grey-soeur-181628,https://static.smallable.com/1082521-648x648q80/scarf.jpg,scarf,light grey,soeur,0,0,50.0,50.0,fw,accessories,w,foulards,accessories
/en/product/pull-cable-natural-monica-cordera-322327,https://static.smallable.com/1685993-648x648q80/.jpg,pull cable,natural,cordera,1,0,279.0,279.0,fw,top,w,turtleneck jumpers,jumper
/en/product/sweat-col-roule-cachemire-et-coton-natural-monica-cordera-322331,https://static.smallable.com/1686008-648x648q80/.jpg,sweat col roule cachemire et coton,natural,cordera,0,0,299.0,299.0,fw,top,w,round neck sweatshirts,jumper
/en/product/pantalon-baggy-coton-et-laine-cream-monica-cordera-322335,https://static.smallable.com/1686018-648x648q80/.jpg,pantalon baggy coton et laine,cream,cordera,0,0,459.0,459.0,fw,bottom,w,straight leg trousers,bag
/en/product/long-socks-black-baserange-263529,https://static.smallable.com/1400048-648x648q80/.jpg,long socks,black,baserange,1,0,34.0,34.0,fw,accessories,w,socks,accessories
/en/product/long-socks-heather-grey-baserange-263530,https://static.smallable.com/1400049-648x648q80/.jpg,long socks,heather grey,baserange,1,0,34.0,34.0,fw,accessories,w,socks,accessories
/en/product/pantalon-tailoring-drawstring-midnight-blue-monica-cordera-322336,https://static.smallable.com/1686020-648x648q80/.jpg,pantalon tailoring drawstring,midnight blue,cordera,1,0,359.0,359.0,fw,bottom,w,straight leg trousers,jewelry
/en/product/pantalon-carotte-coton-et-laine-navy-blue-monica-cordera-322333,https://static.smallable.com/1686013-648x648q80/.jpg,pantalon carotte coton et laine,navy blue,cordera,0,0,459.0,459.0,fw,bottom,w,straight leg trousers,bottom
/en/product/cropped-jacket-black-closed-329268,https://static.smallable.com/1707811-648x648q80/.jpg,cropped jacket,black,closed,1,0,450.0,450.0,fw,coat,w,jackets,coat
/en/product/blouse-pippa-black-ulla-johnson-318356,https://static.smallable.com/1718839-648x648q80/.jpg,blouse pippa,black,ulla johnson,0,0,560.0,560.0,fw,top,w,long sleeve blouses,top
/en/product/blouse-eleni-satin-black-ulla-johnson-318354,https://static.smallable.com/1718829-648x648q80/.jpg,blouse eleni satin,black,ulla johnson,0,0,420.0,420.0,fw,top,w,short sleeve blouses,top
/en/product/blouse-philipa-crepe-de-chine-black-ulla-johnson-318350,https://static.smallable.com/1718821-648x648q80/.jpg,blouse philipa crepe de chine,black,ulla johnson,0,0,540.0,540.0,fw,top,w,long sleeve blouses,top
/en/product/jupe-josette-charcoal-grey-ulla-johnson-318360,https://static.smallable.com/1718849-648x648q80/.jpg,jupe josette,charcoal grey,ulla johnson,0,0,470.0,470.0,fw,bottom,w,long skirts,bottom
/en/product/blouse-manet-charcoal-grey-ulla-johnson-318358,https://static.smallable.com/1718847-648x648q80/.jpg,blouse manet,charcoal grey,ulla johnson,0,0,380.0,380.0,fw,top,w,long sleeve blouses,top
/en/product/t-shirt-valentina-heather-grey-soeur-321741,https://static.smallable.com/1718373-648x648q80/.jpg,t-shirt valentina,heather grey,soeur,0,0,70.0,70.0,fw,top,w,short sleeve t-shirts,top
/en/product/t-shirt-cotele-pama-coton-bio-ecru-baserange-318730,https://static.smallable.com/1718855-648x648q80/.jpg,t-shirt cotele pama coton bio,ecru,baserange,1,0,80.0,80.0,fw,top,w,long sleeve t-shirts,top
/en/product/body-mississippi-bamboo-nude-beige-baserange-318748,https://static.smallable.com/1718379-648x648q80/.jpg,body mississippi bamboo,nude beige,baserange,1,0,95.0,95.0,fw,underwear,w,bodysuit,dress_overalls
/en/product/body-mississippi-bamboo-black-baserange-318747,https://static.smallable.com/1718378-648x648q80/.jpg,body mississippi bamboo,black,baserange,1,0,95.0,95.0,fw,underwear,w,bodysuit,dress_overalls
/en/product/chaussettes-bouclette-kas-denim-blue-baserange-318744,https://static.smallable.com/1718465-648x648q80/.jpg,chaussettes bouclette kas,denim blue,baserange,0,0,22.0,22.0,fw,accessories,w,socks,accessories
/en/product/chaussettes-hautes-kok-denim-blue-baserange-318742,https://static.smallable.com/1718459-648x648q80/.jpg,chaussettes hautes kok,denim blue,baserange,0,0,28.0,28.0,fw,accessories,w,socks,accessories
/en/product/chaussettes-hautes-kok-brown-baserange-318741,https://static.smallable.com/1718461-648x648q80/.jpg,chaussettes hautes kok,brown,baserange,0,0,28.0,28.0,fw,accessories,w,socks,accessories
/en/product/chaussettes-bouclette-kas-black-baserange-318743,https://static.smallable.com/1718463-648x648q80/.jpg,chaussettes bouclette kas,black,baserange,0,0,22.0,22.0,fw,accessories,w,socks,accessories
/en/product/lot-de-3-paires-de-chaussettes-cotelees-kars-blue-baserange-318739,https://static.smallable.com/1718460-648x648q80/.jpg,lot de 3 paires de chaussettes cotelees kars,blue,baserange,0,0,66.0,66.0,fw,accessories,w,socks,accessories
/en/product/chaussettes-hautes-kok-nude-beige-baserange-318740,https://static.smallable.com/1718464-648x648q80/.jpg,chaussettes hautes kok,nude beige,baserange,0,0,28.0,28.0,fw,accessories,w,socks,accessories
/en/product/lot-de-3-paires-de-chaussettes-cotelees-kars-brown-baserange-318738,https://static.smallable.com/1718462-648x648q80/.jpg,lot de 3 paires de chaussettes cotelees kars,brown,baserange,0,0,66.0,66.0,fw,accessories,w,socks,accessories
/en/product/top-micah-solid-ramie-lavender-sea-ny-319554,https://static.smallable.com/1718404-648x648q80/.jpg,top micah solid ramie,lavender,sea ny,1,0,285.0,285.0,fw,top,w,sleeveless tops,top
/en/product/elissa-jeans-klein-vintage-b-sides-321123,https://static.smallable.com/1718863-648x648q80/.jpg,elissa jeans,klein vintage,b sides,0,0,361.0,361.0,fw,bottom,w,/,bottom
/en/product/jean-california-washed-blue-soeur-321754,https://static.smallable.com/1718375-648x648q80/.jpg,jean california,washed blue,soeur,1,0,165.0,165.0,fw,bottom,w,straight,bottom
/en/product/lasso-jeans-clair-rinse-b-sides-321122,https://static.smallable.com/1718861-648x648q80/.jpg,lasso jeans,clair rinse,b sides,0,0,487.0,487.0,fw,bottom,w,tapered,bottom
/en/product/padow-corduroy-pants-carbon-american-vintage-328404,https://static.smallable.com/1718851-648x648q80/.jpg,padow corduroy pants,carbon,american vintage,0,0,130.0,130.0,fw,bottom,w,velvet trousers,bottom
/en/product/eve-t-shirt-nude-beige-ulla-johnson-318367,https://static.smallable.com/1718363-648x648q80/.jpg,eve t-shirt,nude beige,ulla johnson,0,0,230.0,230.0,fw,top,w,long sleeve t-shirts,top
/en/product/blouse-bohemienne-coton-et-voile-de-soie-magenta-forte-forte-321103,https://static.smallable.com/1718400-648x648q80/.jpg,blouse bohemienne coton et voile de soie,magenta,forte forte,0,0,340.0,340.0,fw,top,w,long sleeve blouses,top
/en/product/donna-linen-jacket-bois-clair-birgitte-herskind-324177,https://static.smallable.com/1718391-648x648q80/.jpg,donna linen jacket,bois clair,birgitte herskind,0,0,179.0,179.0,fw,coat,w,jackets,coat
/en/product/cardigan-court-mohair-powder-pink-forte-forte-321109,https://static.smallable.com/1718401-648x648q80/.jpg,cardigan court mohair,powder pink,forte forte,0,0,430.0,430.0,fw,top,w,cardigans,jumper
/en/product/russet-silk-scarf-purple-soeur-321682,https://static.smallable.com/1718457-648x648q80/.jpg,russet silk scarf,purple,soeur,0,0,95.0,95.0,fw,accessories,w,foulards,accessories
/en/product/cardigan-venezuela-pale-pink-vanessa-bruno-321014,https://static.smallable.com/1718853-648x648q80/.jpg,cardigan venezuela,pale pink,vanessa bruno,0,0,240.0,240.0,fw,top,w,cardigans,jumper
/en/product/blouse-bonbon-ochre-vanessa-bruno-321020,https://static.smallable.com/1718371-648x648q80/.jpg,blouse bonbon,ochre,vanessa bruno,0,0,165.0,165.0,fw,top,w,short sleeve blouses,top
/en/product/shila-dress-khaki-birgitte-herskind-324176,https://static.smallable.com/1718398-648x648q80/.jpg,shila dress,khaki,birgitte herskind,0,0,279.0,279.0,fw,dress,w,long dresses,dress_overalls
/en/product/jupe-kyra-peacock-blue-ulla-johnson-318348,https://static.smallable.com/1718817-648x648q80/.jpg,jupe kyra,peacock blue,ulla johnson,0,0,470.0,470.0,fw,bottom,w,long skirts,bottom
/en/product/blouse-evelyn-peacock-blue-ulla-johnson-318347,https://static.smallable.com/1718814-648x648q80/.jpg,blouse evelyn,peacock blue,ulla johnson,0,0,300.0,300.0,fw,top,w,short sleeve blouses,top
/en/product/t-shirt-wren-peacock-blue-ulla-johnson-318365,https://static.smallable.com/1718843-648x648q80/.jpg,t-shirt wren,peacock blue,ulla johnson,0,0,260.0,260.0,fw,top,w,long sleeve t-shirts,top
/en/product/blouse-juliette-popeline-de-coton-navy-blue-ulla-johnson-318361,https://static.smallable.com/1718834-648x648q80/.jpg,blouse juliette popeline de coton,navy blue,ulla johnson,0,0,350.0,350.0,fw,top,w,long sleeve blouses,top
/en/product/widland-skirt-khaki-american-vintage-328399,https://static.smallable.com/1711379-648x648q80/.jpg,widland skirt,khaki,american vintage,0,0,130.0,130.0,fw,bottom,w,long skirts,bottom
/en/product/yvette-dress-pink-stella-nova-322216,https://static.smallable.com/1694656-648x648q80/.jpg,yvette dress,pink,stella nova,0,0,219.0,219.0,fw,dress,w,long dresses,dress_overalls
/en/product/jean-lou-indigo-blue-ulla-johnson-318368,https://static.smallable.com/1718361-648x648q80/.jpg,jean lou,indigo blue,ulla johnson,0,0,500.0,500.0,fw,bottom,w,"flare, bootcut",bottom
/en/product/helias-straight-jeans-indigo-blue-vanessa-bruno-321012,https://static.smallable.com/1718366-648x648q80/.jpg,helias straight jeans,indigo blue,vanessa bruno,0,0,195.0,195.0,fw,bottom,w,straight,bottom
/en/product/blouse-flo-blue-ulla-johnson-318359,https://static.smallable.com/1718833-648x648q80/.jpg,blouse flo,blue,ulla johnson,0,0,300.0,300.0,fw,top,w,short sleeve blouses,top
/en/product/eve-t-shirt-blue-ulla-johnson-318366,https://static.smallable.com/1718841-648x648q80/.jpg,eve t-shirt,blue,ulla johnson,0,0,230.0,230.0,fw,top,w,long sleeve t-shirts,top
/en/product/sac-cheri-mini-cuir-black-soeur-321753,https://static.smallable.com/1717213-648x648q80/.jpg,sac cheri mini cuir,black,soeur,0,0,195.0,195.0,fw,bags,w,shoulder bags,bag
/en/product/pull-brosse-alpaga-black-ganni-319975,https://static.smallable.com/1688826-648x648q80/.jpg,pull brosse alpaga,black,ganni,0,0,195.0,195.0,fw,top,w,round neck jumpers,jumper
/en/product/manteau-laine-recyclee-black-ganni-319973,https://static.smallable.com/1691273-648x648q80/.jpg,manteau laine recyclee,black,ganni,1,0,545.0,545.0,fw,coat,w,coats,coat
/en/product/pull-brosse-alpaga-ecru-ganni-319974,https://static.smallable.com/1688830-648x648q80/.jpg,pull brosse alpaga,ecru,ganni,0,0,195.0,195.0,fw,top,w,round neck jumpers,jumper
/en/product/t-shirt-col-roule-anna-laine-ecru-gai-lisva-319903,https://static.smallable.com/1685183-648x648q80/.jpg,t-shirt col roule anna laine,ecru,gai+lisva,0,0,80.0,80.0,fw,top,w,long sleeve t-shirts,top
/en/product/cardigan-rayures-laine-bio-green-ganni-319976,https://static.smallable.com/1691274-648x648q80/.jpg,cardigan rayures laine bio,green,ganni,1,0,425.0,425.0,fw,top,w,cardigans,jumper
/en/product/phlox-embroidered-top-white-meadows-322615,https://static.smallable.com/1689461-648x648q80/.jpg,phlox embroidered top,white,meadows,0,0,133.0,133.0,fw,top,w,sleeveless tops,top
/en/product/chaussettes-nautical-turn-beach-breack-ecru-thunders-love-330170,https://static.smallable.com/1715853-648x648q80/.jpg,chaussettes nautical turn beach breack,ecru,thunders love,1,0,30.0,30.0,fw,accessories,w,socks,accessories
/en/product/chaussettes-forest-purple-thunders-love-330167,https://static.smallable.com/1715857-648x648q80/.jpg,chaussettes forest,purple,thunders love,1,0,28.0,28.0,fw,accessories,w,socks,accessories
/en/product/chaussettes-charlie-red-thunders-love-330164,https://static.smallable.com/1715851-648x648q80/.jpg,chaussettes charlie,red,thunders love,1,0,25.0,25.0,fw,accessories,w,socks,accessories
/en/product/chaussettes-forest-coral-thunders-love-330166,https://static.smallable.com/1715855-648x648q80/.jpg,chaussettes forest,coral,thunders love,1,0,28.0,28.0,fw,accessories,w,socks,accessories
/en/product/chaussettes-charlie-black-thunders-love-330163,https://static.smallable.com/1715850-648x648q80/.jpg,chaussettes charlie,black,thunders love,1,0,25.0,25.0,fw,accessories,w,socks,accessories
/en/product/chaussettes-nautical-turn-oceanside-navy-blue-thunders-love-330171,https://static.smallable.com/1715846-648x648q80/.jpg,chaussettes nautical turn oceanside,navy blue,thunders love,1,0,25.0,25.0,fw,accessories,w,socks,accessories
/en/product/olympe-ring-gold-alix-d-reynis-227923,https://static.smallable.com/1566300-648x648q80/olympe-ring.jpg,olympe ring ,gold,alix d. reynis,0,1,90.0,150.0,fw,jewelry,w,rings,jewelry
/en/product/chaussettes-helen-grey-thunders-love-330172,https://static.smallable.com/1715848-648x648q80/.jpg,chaussettes helen,grey,thunders love,1,0,25.0,25.0,fw,accessories,w,socks,accessories
/en/product/jupe-lorette-lin-black-xirena-319606,https://static.smallable.com/1712858-648x648q80/.jpg,jupe lorette lin,black,xirena,0,0,322.0,322.0,fw,bottom,w,long skirts,bottom
/en/product/pantalon-jordyn-gaze-de-coton-black-xirena-319599,https://static.smallable.com/1712851-648x648q80/.jpg,pantalon jordyn gaze de coton,black,xirena,0,0,227.0,227.0,fw,bottom,w,straight leg trousers,bottom
/en/product/ninon-small-smooth-leather-purse-black-a-p-c-319398,https://static.smallable.com/1678627-648x648q80/.jpg,ninon small smooth leather purse,black,a.p.c.,0,0,195.0,195.0,fw,bags,w,shoulder bags,bag
/en/product/charlie-cap-beige-a-p-c-321148,https://static.smallable.com/1686787-648x648q80/.jpg,charlie cap,beige,a.p.c.,0,0,95.0,95.0,fw,accessories,w,caps,accessories
/en/product/manteau-court-beige-closed-329267,https://static.smallable.com/1705357-648x648q80/.jpg,manteau court,beige,closed,1,0,500.0,500.0,fw,coat,w,coats,coat
/en/product/short-gavin-coton-bio-ivory-anine-bing-318595,https://static.smallable.com/1689679-648x648q80/.jpg,short gavin coton bio,ivory,anine bing,1,0,170.0,170.0,fw,bottom,w,shorts,bottom
/en/product/blouse-ryder-gaze-de-coton-white-xirena-319598,https://static.smallable.com/1712917-648x648q80/.jpg,blouse ryder gaze de coton,white,xirena,0,0,243.0,243.0,fw,top,w,short sleeve blouses,top
/en/product/ninon-mini-smooth-leather-bag-taupe-brown-a-p-c-319396,https://static.smallable.com/1678661-648x648q80/.jpg,ninon mini smooth leather bag,taupe brown,a.p.c.,0,0,220.0,220.0,fw,bags,w,shoulder bags,bag
/en/product/cardigan-mary-laine-merinos-extra-fine-tabacco-a-p-c-321983,https://static.smallable.com/1710482-648x648q80/.jpg,cardigan mary laine merinos extra fine,tabacco,a.p.c.,0,0,290.0,290.0,fw,top,w,cardigans,jumper
/en/product/cagoule-sacha-laine-merinos-ultra-fine-marled-charcoal-grey-a-p-c-321996,https://static.smallable.com/1710489-648x648q80/.jpg,cagoule sacha laine merinos ultra fine,marled charcoal grey,a.p.c.,0,0,120.0,120.0,fw,accessories,w,hoods,jumper
/en/product/blouse-giana-popeline-de-coton-rosewood-xirena-319596,https://static.smallable.com/1712863-648x648q80/.jpg,blouse giana popeline de coton,rosewood,xirena,0,0,225.0,225.0,fw,top,w,short sleeve blouses,top
/en/product/pantalon-talyn-blue-green-xirena-319609,https://static.smallable.com/1712857-648x648q80/.jpg,pantalon talyn,blue green,xirena,0,0,284.0,284.0,fw,bottom,w,slouchy trousers,bottom
/en/product/blouse-micah-blue-green-xirena-319607,https://static.smallable.com/1712860-648x648q80/.jpg,blouse micah,blue green,xirena,0,0,284.0,284.0,fw,top,w,short sleeve blouses,top
/en/product/mimie-shorts-green-xirena-319616,https://static.smallable.com/1712855-648x648q80/.jpg,mimie shorts,green,xirena,0,0,208.0,208.0,fw,bottom,w,shorts,bottom
/en/product/cagoule-sacha-laine-merinos-ultra-fine-red-a-p-c-321995,https://static.smallable.com/1710492-648x648q80/.jpg,cagoule sacha laine merinos ultra fine,red,a.p.c.,0,0,120.0,120.0,fw,accessories,w,hoods,jumper
/en/product/bonnet-michelle-laine-merinos-ultra-fine-navy-blue-a-p-c-321997,https://static.smallable.com/1710490-648x648q80/.jpg,bonnet michelle laine merinos ultra fine,navy blue,a.p.c.,0,0,120.0,120.0,fw,accessories,w,beanies,accessories
/en/product/blouse-giana-popeline-de-coton-navy-blue-xirena-319595,https://static.smallable.com/1712864-648x648q80/.jpg,blouse giana popeline de coton,navy blue,xirena,0,0,225.0,225.0,fw,top,w,short sleeve blouses,top
/en/product/cameron-linen-dress-black-lf-markey-322288,https://static.smallable.com/1691745-648x648q80/.jpg,cameron linen dress,black,lf markey,0,0,171.0,171.0,fw,dress,w,long dresses,dress_overalls
/en/product/seaside-jeans-light-blue-a-p-c-319382,https://static.smallable.com/1678640-648x648q80/.jpg,seaside jeans,light blue,a.p.c.,0,0,200.0,200.0,fw,bottom,w,straight,bottom
/en/product/jean-gavin-blue-anine-bing-318598,https://static.smallable.com/1689763-648x648q80/.jpg,jean gavin,blue,anine bing,0,0,230.0,230.0,fw,bottom,w,straight,bottom
/en/product/cardigan-manches-longues-brown-closed-329264,https://static.smallable.com/1705353-648x648q80/.jpg,cardigan manches longues,brown,closed,1,0,250.0,250.0,fw,top,w,cardigans,jumper
/en/product/cardigan-col-v-grey-closed-329265,https://static.smallable.com/1705355-648x648q80/.jpg,cardigan col v,grey,closed,0,0,320.0,320.0,fw,top,w,cardigans,jumper
/en/product/cardigan-manches-longues-ivory-closed-329263,https://static.smallable.com/1705351-648x648q80/.jpg,cardigan manches longues,ivory,closed,1,0,250.0,250.0,fw,top,w,cardigans,jumper
