link,img,product,color,brand,greenable,discounted,disc_price,orig_price
/en/product/t-shirt-boxy-femme-coton-bio-terracotta-smallable-basics-315861,https://static.smallable.com/1702720-648x648q80/.jpg,t-shirt boxy femme coton bio,terracotta,smallable basics,1,0,39.0,39.0
/en/product/robe-drapee-femme-coton-bio-blue-green-smallable-basics-315867,https://static.smallable.com/1702650-648x648q80/.jpg,robe drapee femme coton bio,blue green,smallable basics,1,0,69.0,69.0
/en/product/robe-debardeur-femme-a-fentes-coton-bio-candy-pink-smallable-basics-315862,https://static.smallable.com/1702722-648x648q80/.jpg,robe debardeur femme a fentes coton bio,candy pink,smallable basics,1,1,59.5,85.0
/en/product/t-shirt-boxy-femme-coton-bio-coral-smallable-basics-315860,https://static.smallable.com/1702718-648x648q80/.jpg,t-shirt boxy femme coton bio,coral,smallable basics,1,0,39.0,39.0
/en/product/sista-sari-cupro-dress-yellow-sessun-302201,https://static.smallable.com/1679701-648x648q80/.jpg,sista sari cupro dress,yellow,sessùn,0,1,117.0,195.0
/en/product/t-shirt-boxy-femme-coton-bio-green-smallable-basics-315859,https://static.smallable.com/1702716-648x648q80/.jpg,t-shirt boxy femme coton bio,green,smallable basics,1,0,39.0,39.0
/en/product/bracelet-coquillages-poppers-red-the-shell-dealer-321046,https://static.smallable.com/1679016-648x648q80/.jpg,bracelet coquillages poppers,red,the shell dealer,1,0,80.0,80.0
/en/product/robe-drapee-femme-coton-bio-black-smallable-basics-315866,https://static.smallable.com/1702647-648x648q80/.jpg,robe drapee femme coton bio,black,smallable basics,1,0,69.0,69.0
/en/product/organic-cotton-tank-top-blue-smallable-basics-315877,https://static.smallable.com/1702787-648x648q80/.jpg,organic cotton tank top,blue,smallable basics,1,0,49.0,49.0
/en/product/robe-de-nuit-camelia-ecru-faune-328353,https://static.smallable.com/1700529-648x648q80/.jpg,robe de nuit camelia,ecru,faune,0,1,136.0,170.0
/en/product/chemise-femme-a-manches-courtes-en-popeline-organique-off-white-smallable-basics-316012,https://static.smallable.com/1700485-648x648q80/.jpg,chemise femme a manches courtes en popeline organique,off white,smallable basics,1,1,60.0,75.0
/en/product/chemise-femme-a-manches-courtes-en-popeline-organique-siena-smallable-basics-316013,https://static.smallable.com/1700487-648x648q80/.jpg,chemise femme a manches courtes en popeline organique,siena,smallable basics,1,0,75.0,75.0
/en/product/exclusivite-faune-x-smallable-robe-camelia-terracotta-faune-328354,https://static.smallable.com/1700530-648x648q80/.jpg,exclusivite faune x smallable - robe camelia,terracotta,faune,0,0,170.0,170.0
/en/product/chemise-femme-a-manches-courtes-en-popeline-organique-purple-smallable-basics-316011,https://static.smallable.com/1700483-648x648q80/.jpg,chemise femme a manches courtes en popeline organique,purple,smallable basics,1,0,75.0,75.0
/en/product/custine-recycled-cotton-belt-bag-xl-ochre-rive-droite-295687,https://static.smallable.com/1535242-648x648q80/.jpg,custine recycled cotton belt bag - xl,ochre,rivedroite,1,0,75.0,75.0
/en/product/d-sunglasses-green-izipizi-93439,https://static.smallable.com/746594-648x648q80/d-sunglasses.jpg,#d sunglasses,green,izipizi,0,0,40.0,40.0
/en/product/c-sunglasses-navy-blue-izipizi-93426,https://static.smallable.com/746648-648x648q80/c-sunglasses.jpg,#c sunglasses,navy blue,izipizi,0,0,40.0,40.0
/en/product/maillot-de-bain-anti-uv-matiere-recyclee-raye-collection-femme-blue-juillet-juillet-316961,https://static.smallable.com/1679779-648x648q80/.jpg,maillot de bain anti-uv matiere recyclee raye - collection femme,blue,juillet juillet,0,0,149.0,149.0
/en/product/maillot-de-bain-anti-uv-matiere-recyclee-uni-gaufre-collection-femme-blue-juillet-juillet-316958,https://static.smallable.com/1731146-648x648q80/.jpg,maillot de bain anti-uv matiere recyclee uni gaufre - collection femme,blue,juillet juillet,1,0,149.0,149.0
